"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-02-24,0,1,5,9,6,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-02-25,3,1,4,5,7,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-02-26,2,0,2,5,6,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-02-27,0,-1,9,7,5,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-02-28,5,0,2,7,6,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-02-29,6,4,5,7,12,-1
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-01,7,6,4,10,5,-1
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-02,3,4,8,5,8,-1
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-03,6,5,11,8,9,-1
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-04,7,4,13,11,7,-1
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-05,3,2,8,8,7,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-06,4,1,0,9,8,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-07,5,2,3,4,12,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-08,2,0,3,3,3,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-09,-1,0,5,-1,6,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-10,-1,-2,2,4,8,-1
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-11,3,-1,2,5,7,-1
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-12,-3,-2,0,-3,6,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-13,-5,6,-5,-3,6,0
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-14,-13,1,-14,-9,7,1
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-15,-26,-15,-27,-23,-3,3
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-16,-34,-2,-28,-23,-20,6
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-17,-58,-19,-47,-36,-36,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-18,-66,-34,-54,-45,-44,15
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-19,-71,-40,-62,-55,-52,18
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-20,-71,-31,-62,-57,-53,17
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-21,-85,-66,-78,-74,-65,23
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-22,-87,-71,-81,-77,-64,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-23,-82,-57,-75,-75,-66,24
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-24,-83,-59,-76,-76,-68,24
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-25,-82,-58,-73,-74,-67,24
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-26,-81,-55,-73,-75,-67,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-27,-85,-61,-76,-77,-66,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-28,-87,-69,-82,-80,-68,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-29,-88,-73,-82,-82,-63,23
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-30,-82,-59,-74,-75,-69,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-03-31,-83,-60,-77,-76,-68,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-01,-82,-57,-74,-74,-69,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-02,-81,-56,-74,-76,-70,28
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-03,-83,-58,-75,-77,-66,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-04,-84,-62,-78,-78,-67,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-05,-86,-67,-80,-80,-63,23
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-06,-81,-55,-73,-75,-69,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-07,-81,-53,-75,-73,-69,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-08,-82,-55,-73,-75,-69,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-09,-81,-55,-74,-75,-69,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-10,-82,-58,-75,-77,-67,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-11,-83,-60,-79,-76,-64,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-12,-87,-67,-81,-80,-62,23
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-13,-81,-58,-74,-72,-68,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-14,-81,-59,-74,-75,-67,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-15,-83,-61,-73,-73,-67,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-16,-83,-62,-77,-77,-68,28
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-17,-84,-67,-78,-79,-67,28
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-18,-84,-68,-80,-79,-66,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-19,-87,-70,-81,-79,-63,23
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-20,-80,-56,-71,-73,-65,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-21,-81,-59,-75,-74,-66,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-22,-80,-57,-71,-70,-65,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-23,-79,-54,-68,-72,-65,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-24,-80,-58,-70,-73,-64,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-25,-84,-67,-79,-80,-67,28
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-26,-86,-70,-79,-80,-63,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-27,-81,-61,-71,-75,-65,28
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-28,-81,-61,-72,-74,-66,28
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-29,-81,-59,-71,-73,-65,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-04-30,-80,-58,-71,-71,-65,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-01,-83,-62,-75,-76,-73,30
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-02,-82,-64,-77,-76,-61,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-03,-85,-68,-79,-78,-59,23
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-04,-78,-56,-70,-70,-63,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-05,-79,-55,-72,-72,-63,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-06,-78,-54,-68,-69,-62,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-07,-78,-55,-70,-70,-63,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-08,-79,-56,-70,-72,-61,28
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-09,-80,-59,-74,-71,-57,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-10,-82,-64,-76,-74,-57,24
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-11,-76,-51,-68,-67,-60,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-12,-77,-52,-70,-68,-60,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-13,-78,-56,-71,-69,-60,26
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-14,-77,-53,-69,-69,-60,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-15,-78,-56,-68,-70,-58,27
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-16,-78,-57,-70,-71,-53,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-17,-79,-60,-72,-71,-51,23
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-18,-74,-47,-62,-64,-56,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-19,-75,-48,-65,-65,-57,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-20,-74,-48,-64,-61,-57,24
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-21,-74,-45,-65,-64,-57,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-22,-73,-45,-63,-65,-55,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-23,-72,-47,-68,-64,-52,21
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-24,-91,-81,-86,-82,-64,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-25,-88,-67,-84,-78,-76,28
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-26,-79,-51,-71,-68,-58,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-27,-75,-46,-67,-60,-54,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-28,-73,-41,-63,-61,-53,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-29,-72,-45,-63,-62,-48,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-30,-72,-45,-68,-62,-43,21
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-05-31,-73,-49,-69,-64,-37,20
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-01,-63,-34,-57,-50,-44,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-02,-64,-35,-57,-53,-43,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-03,-65,-37,-57,-52,-43,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-04,-64,-36,-57,-55,-43,24
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-05,-66,-39,-57,-60,-40,24
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-06,-67,-42,-66,-61,-35,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-07,-69,-47,-68,-62,-32,21
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-08,-61,-34,-51,-53,-40,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-09,-61,-36,-53,-55,-40,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-10,-61,-35,-53,-53,-40,22
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-11,-56,-30,-47,-52,-39,21
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-12,-59,-34,-51,-55,-35,21
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-13,-58,-35,-52,-54,-28,19
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-14,-62,-42,-57,-59,-26,18
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-15,-55,-32,-46,-51,-36,19
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-16,-52,-30,-47,-50,-35,18
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-17,-53,-30,-42,-49,-35,18
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-18,-55,-32,-46,-50,-36,20
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-19,-55,-32,-44,-51,-32,19
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-20,-56,-35,-49,-52,-24,18
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-21,-59,-41,-54,-56,-21,16
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-22,-51,-29,-42,-47,-33,17
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-23,-50,-27,-41,-46,-33,17
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-24,-48,-28,-40,-40,-31,17
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-25,-29,-15,-28,-29,-30,14
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-26,-29,-16,-30,-32,-27,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-27,-29,-21,-34,-33,-20,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-28,-30,-26,-38,-37,-13,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-29,-24,-15,-26,-27,-28,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-06-30,-21,-12,-29,-30,-27,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-01,-22,-14,-25,-27,-28,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-02,-20,-13,-26,-28,-28,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-03,-23,-16,-27,-32,-26,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-04,-26,-21,-32,-35,-18,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-05,-31,-28,-41,-39,-16,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-06,-22,-14,-25,-29,-26,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-07,-21,-15,-29,-30,-26,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-08,-21,-15,-27,-26,-24,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-09,-19,-11,-21,-27,-25,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-10,-21,-16,-27,-30,-22,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-11,-26,-22,-35,-33,-14,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-12,-28,-28,-38,-39,-11,7
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-13,-18,-12,-21,-23,-23,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-14,-19,-13,-27,-30,-24,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-15,-19,-14,-25,-27,-21,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-16,-21,-13,-26,-32,-22,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-17,-20,-13,-26,-29,-19,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-18,-25,-18,-31,-31,-9,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-19,-26,-24,-35,-36,-6,6
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-20,-20,-11,-22,-28,-20,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-21,-14,-7,-18,-27,-20,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-22,-16,-8,-17,-22,-21,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-23,-16,-8,-14,-26,-22,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-24,-17,-10,-17,-27,-20,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-25,-23,-16,-26,-28,-11,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-26,-26,-22,-34,-28,-2,6
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-27,-25,-7,-18,-27,-28,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-28,-22,-1,-18,-28,-30,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-29,-22,2,-14,-29,-36,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-30,-29,1,-27,-42,-55,18
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-07-31,-64,-53,-64,-65,-72,25
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-01,-50,-43,-57,-59,-51,18
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-02,-43,-36,-50,-50,-26,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-03,-32,-21,-32,-43,-44,15
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-04,-33,-20,-33,-41,-43,15
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-05,-31,-24,-32,-39,-40,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-06,-30,-22,-36,-46,-40,16
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-07,-32,-27,-37,-50,-37,16
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-08,-37,-33,-44,-51,-27,15
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-09,-37,-37,-45,-53,-16,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-10,-26,-20,-29,-44,-37,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-11,-26,-19,-31,-41,-36,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-12,-28,-24,-30,-41,-36,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-13,-28,-22,-32,-46,-35,14
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-14,-32,-26,-42,-52,-43,17
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-15,-36,-33,-43,-51,-23,14
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-16,-37,-35,-44,-54,-12,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-17,-28,-19,-28,-44,-35,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-18,-28,-21,-33,-43,-33,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-19,-31,-22,-29,-40,-35,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-20,-34,-23,-38,-48,-46,16
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-21,-38,-31,-46,-53,-46,18
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-22,-39,-32,-41,-51,-22,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-23,-40,-36,-46,-50,-12,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-24,-28,-17,-28,-42,-33,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-25,-29,-20,-33,-42,-32,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-26,-31,-22,-30,-44,-31,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-27,-30,-19,-34,-44,-32,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-28,-29,-23,-32,-45,-29,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-29,-33,-27,-38,-50,-18,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-30,-33,-32,-41,-49,-11,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-08-31,-22,-16,-26,-40,-32,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-01,-21,-13,-28,-39,-30,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-02,-23,-16,-27,-38,-31,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-03,-23,-15,-28,-41,-32,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-04,-24,-17,-30,-45,-29,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-05,-27,-21,-37,-44,-18,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-06,-28,-26,-40,-44,-13,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-07,-20,-10,-26,-38,-31,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-08,-21,-9,-26,-39,-30,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-09,-22,-14,-28,-39,-29,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-10,-23,-16,-28,-39,-31,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-11,-25,-20,-32,-43,-28,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-12,-27,-22,-35,-43,-20,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-13,-27,-28,-39,-47,-15,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-14,-20,-12,-25,-40,-27,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-15,-22,-15,-28,-41,-26,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-16,-24,-17,-29,-41,-27,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-17,-26,-17,-34,-46,-29,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-18,-25,-18,-34,-45,-25,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-19,-25,-17,-36,-40,-16,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-20,-27,-24,-40,-45,-15,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-21,-21,-7,-26,-39,-27,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-22,-25,-2,-28,-36,-26,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-23,-27,3,-29,-32,-25,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-24,-29,4,-33,-37,-27,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-25,-28,4,-36,-37,-24,14
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-26,-28,-2,-36,-33,-14,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-27,-27,-11,-38,-36,-15,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-28,-23,13,-31,-31,-24,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-29,-25,12,-29,-35,-23,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-09-30,-27,14,-27,-30,-26,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-01,-26,21,-29,-31,-25,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-02,-23,16,-30,-27,-21,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-03,-23,13,-30,-28,-14,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-04,-21,0,-32,-27,-13,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-05,-20,21,-23,-22,-23,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-06,-20,18,-22,-23,-21,8
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-07,-22,14,-25,-25,-20,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-08,-23,15,-28,-31,-21,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-09,-22,7,-28,-28,-18,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-10,-23,2,-30,-28,-8,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-11,-25,-8,-32,-32,-10,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-12,-21,16,-25,-24,-20,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-13,-22,13,-30,-28,-19,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-14,-23,13,-29,-25,-20,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-15,-23,21,-30,-27,-20,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-16,-24,22,-34,-28,-17,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-17,-23,9,-32,-28,-9,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-18,-23,-2,-35,-31,-11,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-19,-21,20,-27,-24,-19,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-20,-24,17,-31,-28,-17,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-21,-25,13,-26,-26,-16,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-22,-24,16,-31,-30,-18,13
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-23,-19,23,-20,-26,-12,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-24,-19,13,-17,-22,-5,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-25,-20,5,-20,-21,-7,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-26,-19,27,-15,-22,-25,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-27,-13,33,-10,-16,-24,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-28,-11,30,-7,-5,-24,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-29,-19,12,-27,-21,-51,15
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-30,-20,13,-24,-21,-40,14
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-10-31,-20,6,-22,-22,-19,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-01,-21,-5,-28,-8,-12,9
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-02,-17,22,-21,-12,-18,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-03,-18,19,-24,-22,-18,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-04,-26,7,-32,-26,-18,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-05,-19,25,-22,-24,-18,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-06,-24,10,-32,-33,-40,17
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-07,-22,9,-26,-32,-9,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-08,-23,-1,-30,-24,-11,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-09,-21,17,-20,-23,-16,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-10,-21,22,-22,-30,-14,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-11,-22,18,-22,-29,-16,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-12,-24,18,-24,-32,-16,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-13,-24,15,-29,-29,-12,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-14,-23,6,-28,-31,-4,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-15,-24,-4,-31,-29,-11,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-16,-22,19,-23,-27,-15,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-17,-21,18,-25,-32,-13,10
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-18,-23,14,-25,-33,-42,16
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-19,-23,19,-26,-29,-16,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-20,-24,16,-28,-27,-13,12
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-21,-23,6,-29,-32,-5,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-22,-25,-1,-32,-27,-12,11
"MA","Morocco","","","Fes Metropolitan Area","",NA,2020-11-23,-23,20,-24,-27,-14,11
