"","NAME","DATE","prohibit_restaurants","school_closure","state_of_emergency","prohibit_gatherings","gathering_size","Intervention_Score"
"1","Alabama","2020-02-01",0,0,0,0,NA,0
"2","Alabama","2020-02-02",0,0,0,0,NA,0
"3","Alabama","2020-02-03",0,0,0,0,NA,0
"4","Alabama","2020-02-04",0,0,0,0,NA,0
"5","Alabama","2020-02-05",0,0,0,0,NA,0
"6","Alabama","2020-02-06",0,0,0,0,NA,0
"7","Alabama","2020-02-07",0,0,0,0,NA,0
"8","Alabama","2020-02-08",0,0,0,0,NA,0
"9","Alabama","2020-02-09",0,0,0,0,NA,0
"10","Alabama","2020-02-10",0,0,0,0,NA,0
"11","Alabama","2020-02-11",0,0,0,0,NA,0
"12","Alabama","2020-02-12",0,0,0,0,NA,0
"13","Alabama","2020-02-13",0,0,0,0,NA,0
"14","Alabama","2020-02-14",0,0,0,0,NA,0
"15","Alabama","2020-02-15",0,0,0,0,NA,0
"16","Alabama","2020-02-16",0,0,0,0,NA,0
"17","Alabama","2020-02-17",0,0,0,0,NA,0
"18","Alabama","2020-02-18",0,0,0,0,NA,0
"19","Alabama","2020-02-19",0,0,0,0,NA,0
"20","Alabama","2020-02-20",0,0,0,0,NA,0
"21","Alabama","2020-02-21",0,0,0,0,NA,0
"22","Alabama","2020-02-22",0,0,0,0,NA,0
"23","Alabama","2020-02-23",0,0,0,0,NA,0
"24","Alabama","2020-02-24",0,0,0,0,NA,0
"25","Alabama","2020-02-25",0,0,0,0,NA,0
"26","Alabama","2020-02-26",0,0,0,0,NA,0
"27","Alabama","2020-02-27",0,0,0,0,NA,0
"28","Alabama","2020-02-28",0,0,0,0,NA,0
"29","Alabama","2020-02-29",0,0,0,0,NA,0
"30","Alabama","2020-03-01",0,0,0,0,NA,0
"31","Alabama","2020-03-02",0,0,0,0,NA,0
"32","Alabama","2020-03-03",0,0,0,0,NA,0
"33","Alabama","2020-03-04",0,0,0,0,NA,0
"34","Alabama","2020-03-05",0,0,0,0,NA,0
"35","Alabama","2020-03-06",0,0,0,0,NA,0
"36","Alabama","2020-03-07",0,0,0,0,NA,0
"37","Alabama","2020-03-08",0,0,0,0,NA,0
"38","Alabama","2020-03-09",0,0,0,0,NA,0
"39","Alabama","2020-03-10",0,0,0,0,NA,0
"40","Alabama","2020-03-11",0,0,0,0,NA,0
"41","Alabama","2020-03-12",0,0,0,0,NA,0
"42","Alabama","2020-03-13",0,0,1,0,NA,1
"43","Alabama","2020-03-14",0,0,1,0,NA,1
"44","Alabama","2020-03-15",0,0,1,0,NA,1
"45","Alabama","2020-03-16",0,0,1,0,NA,1
"46","Alabama","2020-03-17",0,0,1,0,NA,1
"47","Alabama","2020-03-18",0,0,1,0,NA,1
"48","Alaska","2020-02-01",0,0,0,0,NA,0
"49","Alaska","2020-02-02",0,0,0,0,NA,0
"50","Alaska","2020-02-03",0,0,0,0,NA,0
"51","Alaska","2020-02-04",0,0,0,0,NA,0
"52","Alaska","2020-02-05",0,0,0,0,NA,0
"53","Alaska","2020-02-06",0,0,0,0,NA,0
"54","Alaska","2020-02-07",0,0,0,0,NA,0
"55","Alaska","2020-02-08",0,0,0,0,NA,0
"56","Alaska","2020-02-09",0,0,0,0,NA,0
"57","Alaska","2020-02-10",0,0,0,0,NA,0
"58","Alaska","2020-02-11",0,0,0,0,NA,0
"59","Alaska","2020-02-12",0,0,0,0,NA,0
"60","Alaska","2020-02-13",0,0,0,0,NA,0
"61","Alaska","2020-02-14",0,0,0,0,NA,0
"62","Alaska","2020-02-15",0,0,0,0,NA,0
"63","Alaska","2020-02-16",0,0,0,0,NA,0
"64","Alaska","2020-02-17",0,0,0,0,NA,0
"65","Alaska","2020-02-18",0,0,0,0,NA,0
"66","Alaska","2020-02-19",0,0,0,0,NA,0
"67","Alaska","2020-02-20",0,0,0,0,NA,0
"68","Alaska","2020-02-21",0,0,0,0,NA,0
"69","Alaska","2020-02-22",0,0,0,0,NA,0
"70","Alaska","2020-02-23",0,0,0,0,NA,0
"71","Alaska","2020-02-24",0,0,0,0,NA,0
"72","Alaska","2020-02-25",0,0,0,0,NA,0
"73","Alaska","2020-02-26",0,0,0,0,NA,0
"74","Alaska","2020-02-27",0,0,0,0,NA,0
"75","Alaska","2020-02-28",0,0,0,0,NA,0
"76","Alaska","2020-02-29",0,0,0,0,NA,0
"77","Alaska","2020-03-01",0,0,0,0,NA,0
"78","Alaska","2020-03-02",0,0,0,0,NA,0
"79","Alaska","2020-03-03",0,0,0,0,NA,0
"80","Alaska","2020-03-04",0,0,0,0,NA,0
"81","Alaska","2020-03-05",0,0,0,0,NA,0
"82","Alaska","2020-03-06",0,0,0,0,NA,0
"83","Alaska","2020-03-07",0,0,0,0,NA,0
"84","Alaska","2020-03-08",0,0,0,0,NA,0
"85","Alaska","2020-03-09",0,0,0,0,NA,0
"86","Alaska","2020-03-10",0,0,0,0,NA,0
"87","Alaska","2020-03-11",0,0,0,0,NA,0
"88","Alaska","2020-03-12",0,0,0,0,NA,0
"89","Alaska","2020-03-13",0,0,0,0,NA,0
"90","Alaska","2020-03-14",0,0,0,0,NA,0
"91","Alaska","2020-03-15",0,0,0,0,NA,0
"92","Alaska","2020-03-16",0,1,0,0,NA,1
"93","Alaska","2020-03-17",0,1,0,0,NA,1
"94","Alaska","2020-03-18",0,1,0,0,NA,1
"95","Arizona","2020-02-01",0,0,0,0,NA,0
"96","Arizona","2020-02-02",0,0,0,0,NA,0
"97","Arizona","2020-02-03",0,0,0,0,NA,0
"98","Arizona","2020-02-04",0,0,0,0,NA,0
"99","Arizona","2020-02-05",0,0,0,0,NA,0
"100","Arizona","2020-02-06",0,0,0,0,NA,0
"101","Arizona","2020-02-07",0,0,0,0,NA,0
"102","Arizona","2020-02-08",0,0,0,0,NA,0
"103","Arizona","2020-02-09",0,0,0,0,NA,0
"104","Arizona","2020-02-10",0,0,0,0,NA,0
"105","Arizona","2020-02-11",0,0,0,0,NA,0
"106","Arizona","2020-02-12",0,0,0,0,NA,0
"107","Arizona","2020-02-13",0,0,0,0,NA,0
"108","Arizona","2020-02-14",0,0,0,0,NA,0
"109","Arizona","2020-02-15",0,0,0,0,NA,0
"110","Arizona","2020-02-16",0,0,0,0,NA,0
"111","Arizona","2020-02-17",0,0,0,0,NA,0
"112","Arizona","2020-02-18",0,0,0,0,NA,0
"113","Arizona","2020-02-19",0,0,0,0,NA,0
"114","Arizona","2020-02-20",0,0,0,0,NA,0
"115","Arizona","2020-02-21",0,0,0,0,NA,0
"116","Arizona","2020-02-22",0,0,0,0,NA,0
"117","Arizona","2020-02-23",0,0,0,0,NA,0
"118","Arizona","2020-02-24",0,0,0,0,NA,0
"119","Arizona","2020-02-25",0,0,0,0,NA,0
"120","Arizona","2020-02-26",0,0,0,0,NA,0
"121","Arizona","2020-02-27",0,0,0,0,NA,0
"122","Arizona","2020-02-28",0,0,0,0,NA,0
"123","Arizona","2020-02-29",0,0,0,0,NA,0
"124","Arizona","2020-03-01",0,0,0,0,NA,0
"125","Arizona","2020-03-02",0,0,0,0,NA,0
"126","Arizona","2020-03-03",0,0,0,0,NA,0
"127","Arizona","2020-03-04",0,0,0,0,NA,0
"128","Arizona","2020-03-05",0,0,0,0,NA,0
"129","Arizona","2020-03-06",0,0,0,0,NA,0
"130","Arizona","2020-03-07",0,0,0,0,NA,0
"131","Arizona","2020-03-08",0,0,0,0,NA,0
"132","Arizona","2020-03-09",0,0,0,0,NA,0
"133","Arizona","2020-03-10",0,0,0,0,NA,0
"134","Arizona","2020-03-11",0,0,0,0,NA,0
"135","Arizona","2020-03-12",0,0,0,0,NA,0
"136","Arizona","2020-03-13",0,0,0,0,NA,0
"137","Arizona","2020-03-14",0,0,0,0,NA,0
"138","Arizona","2020-03-15",0,0,0,0,NA,0
"139","Arizona","2020-03-16",0,0,0,0,NA,0
"140","Arizona","2020-03-17",0,0,0,0,NA,0
"141","Arizona","2020-03-18",0,0,0,0,NA,0
"142","Arkansas","2020-02-01",0,0,0,0,NA,0
"143","Arkansas","2020-02-02",0,0,0,0,NA,0
"144","Arkansas","2020-02-03",0,0,0,0,NA,0
"145","Arkansas","2020-02-04",0,0,0,0,NA,0
"146","Arkansas","2020-02-05",0,0,0,0,NA,0
"147","Arkansas","2020-02-06",0,0,0,0,NA,0
"148","Arkansas","2020-02-07",0,0,0,0,NA,0
"149","Arkansas","2020-02-08",0,0,0,0,NA,0
"150","Arkansas","2020-02-09",0,0,0,0,NA,0
"151","Arkansas","2020-02-10",0,0,0,0,NA,0
"152","Arkansas","2020-02-11",0,0,0,0,NA,0
"153","Arkansas","2020-02-12",0,0,0,0,NA,0
"154","Arkansas","2020-02-13",0,0,0,0,NA,0
"155","Arkansas","2020-02-14",0,0,0,0,NA,0
"156","Arkansas","2020-02-15",0,0,0,0,NA,0
"157","Arkansas","2020-02-16",0,0,0,0,NA,0
"158","Arkansas","2020-02-17",0,0,0,0,NA,0
"159","Arkansas","2020-02-18",0,0,0,0,NA,0
"160","Arkansas","2020-02-19",0,0,0,0,NA,0
"161","Arkansas","2020-02-20",0,0,0,0,NA,0
"162","Arkansas","2020-02-21",0,0,0,0,NA,0
"163","Arkansas","2020-02-22",0,0,0,0,NA,0
"164","Arkansas","2020-02-23",0,0,0,0,NA,0
"165","Arkansas","2020-02-24",0,0,0,0,NA,0
"166","Arkansas","2020-02-25",0,0,0,0,NA,0
"167","Arkansas","2020-02-26",0,0,0,0,NA,0
"168","Arkansas","2020-02-27",0,0,0,0,NA,0
"169","Arkansas","2020-02-28",0,0,0,0,NA,0
"170","Arkansas","2020-02-29",0,0,0,0,NA,0
"171","Arkansas","2020-03-01",0,0,0,0,NA,0
"172","Arkansas","2020-03-02",0,0,0,0,NA,0
"173","Arkansas","2020-03-03",0,0,0,0,NA,0
"174","Arkansas","2020-03-04",0,0,0,0,NA,0
"175","Arkansas","2020-03-05",0,0,0,0,NA,0
"176","Arkansas","2020-03-06",0,0,0,0,NA,0
"177","Arkansas","2020-03-07",0,0,0,0,NA,0
"178","Arkansas","2020-03-08",0,0,0,0,NA,0
"179","Arkansas","2020-03-09",0,0,0,0,NA,0
"180","Arkansas","2020-03-10",0,0,0,0,NA,0
"181","Arkansas","2020-03-11",0,0,0,0,NA,0
"182","Arkansas","2020-03-12",0,0,0,0,NA,0
"183","Arkansas","2020-03-13",0,0,0,0,NA,0
"184","Arkansas","2020-03-14",0,0,0,0,NA,0
"185","Arkansas","2020-03-15",0,0,0,0,NA,0
"186","Arkansas","2020-03-16",0,0,0,0,NA,0
"187","Arkansas","2020-03-17",0,0,0,0,NA,0
"188","Arkansas","2020-03-18",0,0,0,0,NA,0
"189","California","2020-02-01",0,0,0,0,NA,0
"190","California","2020-02-02",0,0,0,0,NA,0
"191","California","2020-02-03",0,0,0,0,NA,0
"192","California","2020-02-04",0,0,0,0,NA,0
"193","California","2020-02-05",0,0,0,0,NA,0
"194","California","2020-02-06",0,0,0,0,NA,0
"195","California","2020-02-07",0,0,0,0,NA,0
"196","California","2020-02-08",0,0,0,0,NA,0
"197","California","2020-02-09",0,0,0,0,NA,0
"198","California","2020-02-10",0,0,0,0,NA,0
"199","California","2020-02-11",0,0,0,0,NA,0
"200","California","2020-02-12",0,0,0,0,NA,0
"201","California","2020-02-13",0,0,0,0,NA,0
"202","California","2020-02-14",0,0,0,0,NA,0
"203","California","2020-02-15",0,0,0,0,NA,0
"204","California","2020-02-16",0,0,0,0,NA,0
"205","California","2020-02-17",0,0,0,0,NA,0
"206","California","2020-02-18",0,0,0,0,NA,0
"207","California","2020-02-19",0,0,0,0,NA,0
"208","California","2020-02-20",0,0,0,0,NA,0
"209","California","2020-02-21",0,0,0,0,NA,0
"210","California","2020-02-22",0,0,0,0,NA,0
"211","California","2020-02-23",0,0,0,0,NA,0
"212","California","2020-02-24",0,0,0,0,NA,0
"213","California","2020-02-25",0,0,0,0,NA,0
"214","California","2020-02-26",0,0,0,0,NA,0
"215","California","2020-02-27",0,0,0,0,NA,0
"216","California","2020-02-28",0,0,0,0,NA,0
"217","California","2020-02-29",0,0,0,0,NA,0
"218","California","2020-03-01",0,0,0,0,NA,0
"219","California","2020-03-02",0,0,0,0,NA,0
"220","California","2020-03-03",0,0,0,0,NA,0
"221","California","2020-03-04",0,0,0,0,NA,0
"222","California","2020-03-05",0,0,0,0,NA,0
"223","California","2020-03-06",0,0,0,0,NA,0
"224","California","2020-03-07",0,0,0,0,NA,0
"225","California","2020-03-08",0,0,0,0,NA,0
"226","California","2020-03-09",0,0,0,0,NA,0
"227","California","2020-03-10",0,0,0,0,NA,0
"228","California","2020-03-11",0,0,0,0,NA,0
"229","California","2020-03-12",0,0,0,0,NA,0
"230","California","2020-03-13",0,0,0,0,NA,0
"231","California","2020-03-14",0,0,0,0,NA,0
"232","California","2020-03-15",0,0,0,0,NA,0
"233","California","2020-03-16",1,0,0,0,NA,1
"234","California","2020-03-17",1,0,0,0,NA,1
"235","California","2020-03-18",1,0,0,0,NA,1
"236","Colorado","2020-02-01",0,0,0,0,NA,0
"237","Colorado","2020-02-02",0,0,0,0,NA,0
"238","Colorado","2020-02-03",0,0,0,0,NA,0
"239","Colorado","2020-02-04",0,0,0,0,NA,0
"240","Colorado","2020-02-05",0,0,0,0,NA,0
"241","Colorado","2020-02-06",0,0,0,0,NA,0
"242","Colorado","2020-02-07",0,0,0,0,NA,0
"243","Colorado","2020-02-08",0,0,0,0,NA,0
"244","Colorado","2020-02-09",0,0,0,0,NA,0
"245","Colorado","2020-02-10",0,0,0,0,NA,0
"246","Colorado","2020-02-11",0,0,0,0,NA,0
"247","Colorado","2020-02-12",0,0,0,0,NA,0
"248","Colorado","2020-02-13",0,0,0,0,NA,0
"249","Colorado","2020-02-14",0,0,0,0,NA,0
"250","Colorado","2020-02-15",0,0,0,0,NA,0
"251","Colorado","2020-02-16",0,0,0,0,NA,0
"252","Colorado","2020-02-17",0,0,0,0,NA,0
"253","Colorado","2020-02-18",0,0,0,0,NA,0
"254","Colorado","2020-02-19",0,0,0,0,NA,0
"255","Colorado","2020-02-20",0,0,0,0,NA,0
"256","Colorado","2020-02-21",0,0,0,0,NA,0
"257","Colorado","2020-02-22",0,0,0,0,NA,0
"258","Colorado","2020-02-23",0,0,0,0,NA,0
"259","Colorado","2020-02-24",0,0,0,0,NA,0
"260","Colorado","2020-02-25",0,0,0,0,NA,0
"261","Colorado","2020-02-26",0,0,0,0,NA,0
"262","Colorado","2020-02-27",0,0,0,0,NA,0
"263","Colorado","2020-02-28",0,0,0,0,NA,0
"264","Colorado","2020-02-29",0,0,0,0,NA,0
"265","Colorado","2020-03-01",0,0,0,0,NA,0
"266","Colorado","2020-03-02",0,0,0,0,NA,0
"267","Colorado","2020-03-03",0,0,0,0,NA,0
"268","Colorado","2020-03-04",0,0,0,0,NA,0
"269","Colorado","2020-03-05",0,0,0,0,NA,0
"270","Colorado","2020-03-06",0,0,0,0,NA,0
"271","Colorado","2020-03-07",0,0,0,0,NA,0
"272","Colorado","2020-03-08",0,0,0,0,NA,0
"273","Colorado","2020-03-09",0,0,0,0,NA,0
"274","Colorado","2020-03-10",0,0,0,0,NA,0
"275","Colorado","2020-03-11",0,0,0,0,NA,0
"276","Colorado","2020-03-12",0,0,0,0,NA,0
"277","Colorado","2020-03-13",0,0,0,0,NA,0
"278","Colorado","2020-03-14",0,0,0,0,NA,0
"279","Colorado","2020-03-15",0,0,0,0,NA,0
"280","Colorado","2020-03-16",0,0,0,0,NA,0
"281","Colorado","2020-03-17",0,0,0,0,NA,0
"282","Colorado","2020-03-18",0,0,0,0,NA,0
"283","Connecticut","2020-02-01",0,0,0,0,NA,0
"284","Connecticut","2020-02-02",0,0,0,0,NA,0
"285","Connecticut","2020-02-03",0,0,0,0,NA,0
"286","Connecticut","2020-02-04",0,0,0,0,NA,0
"287","Connecticut","2020-02-05",0,0,0,0,NA,0
"288","Connecticut","2020-02-06",0,0,0,0,NA,0
"289","Connecticut","2020-02-07",0,0,0,0,NA,0
"290","Connecticut","2020-02-08",0,0,0,0,NA,0
"291","Connecticut","2020-02-09",0,0,0,0,NA,0
"292","Connecticut","2020-02-10",0,0,0,0,NA,0
"293","Connecticut","2020-02-11",0,0,0,0,NA,0
"294","Connecticut","2020-02-12",0,0,0,0,NA,0
"295","Connecticut","2020-02-13",0,0,0,0,NA,0
"296","Connecticut","2020-02-14",0,0,0,0,NA,0
"297","Connecticut","2020-02-15",0,0,0,0,NA,0
"298","Connecticut","2020-02-16",0,0,0,0,NA,0
"299","Connecticut","2020-02-17",0,0,0,0,NA,0
"300","Connecticut","2020-02-18",0,0,0,0,NA,0
"301","Connecticut","2020-02-19",0,0,0,0,NA,0
"302","Connecticut","2020-02-20",0,0,0,0,NA,0
"303","Connecticut","2020-02-21",0,0,0,0,NA,0
"304","Connecticut","2020-02-22",0,0,0,0,NA,0
"305","Connecticut","2020-02-23",0,0,0,0,NA,0
"306","Connecticut","2020-02-24",0,0,0,0,NA,0
"307","Connecticut","2020-02-25",0,0,0,0,NA,0
"308","Connecticut","2020-02-26",0,0,0,0,NA,0
"309","Connecticut","2020-02-27",0,0,0,0,NA,0
"310","Connecticut","2020-02-28",0,0,0,0,NA,0
"311","Connecticut","2020-02-29",0,0,0,0,NA,0
"312","Connecticut","2020-03-01",0,0,0,0,NA,0
"313","Connecticut","2020-03-02",0,0,0,0,NA,0
"314","Connecticut","2020-03-03",0,0,0,0,NA,0
"315","Connecticut","2020-03-04",0,0,0,0,NA,0
"316","Connecticut","2020-03-05",0,0,0,0,NA,0
"317","Connecticut","2020-03-06",0,0,0,0,NA,0
"318","Connecticut","2020-03-07",0,0,0,0,NA,0
"319","Connecticut","2020-03-08",0,0,0,0,NA,0
"320","Connecticut","2020-03-09",0,0,0,0,NA,0
"321","Connecticut","2020-03-10",0,0,0,0,NA,0
"322","Connecticut","2020-03-11",0,0,0,0,NA,0
"323","Connecticut","2020-03-12",0,0,0,0,NA,0
"324","Connecticut","2020-03-13",0,0,0,0,NA,0
"325","Connecticut","2020-03-14",0,0,0,0,NA,0
"326","Connecticut","2020-03-15",0,0,0,0,NA,0
"327","Connecticut","2020-03-16",0,0,0,0,NA,0
"328","Connecticut","2020-03-17",0,0,0,0,NA,0
"329","Connecticut","2020-03-18",0,0,0,0,NA,0
"330","Delaware","2020-02-01",0,0,0,0,NA,0
"331","Delaware","2020-02-02",0,0,0,0,NA,0
"332","Delaware","2020-02-03",0,0,0,0,NA,0
"333","Delaware","2020-02-04",0,0,0,0,NA,0
"334","Delaware","2020-02-05",0,0,0,0,NA,0
"335","Delaware","2020-02-06",0,0,0,0,NA,0
"336","Delaware","2020-02-07",0,0,0,0,NA,0
"337","Delaware","2020-02-08",0,0,0,0,NA,0
"338","Delaware","2020-02-09",0,0,0,0,NA,0
"339","Delaware","2020-02-10",0,0,0,0,NA,0
"340","Delaware","2020-02-11",0,0,0,0,NA,0
"341","Delaware","2020-02-12",0,0,0,0,NA,0
"342","Delaware","2020-02-13",0,0,0,0,NA,0
"343","Delaware","2020-02-14",0,0,0,0,NA,0
"344","Delaware","2020-02-15",0,0,0,0,NA,0
"345","Delaware","2020-02-16",0,0,0,0,NA,0
"346","Delaware","2020-02-17",0,0,0,0,NA,0
"347","Delaware","2020-02-18",0,0,0,0,NA,0
"348","Delaware","2020-02-19",0,0,0,0,NA,0
"349","Delaware","2020-02-20",0,0,0,0,NA,0
"350","Delaware","2020-02-21",0,0,0,0,NA,0
"351","Delaware","2020-02-22",0,0,0,0,NA,0
"352","Delaware","2020-02-23",0,0,0,0,NA,0
"353","Delaware","2020-02-24",0,0,0,0,NA,0
"354","Delaware","2020-02-25",0,0,0,0,NA,0
"355","Delaware","2020-02-26",0,0,0,0,NA,0
"356","Delaware","2020-02-27",0,0,0,0,NA,0
"357","Delaware","2020-02-28",0,0,0,0,NA,0
"358","Delaware","2020-02-29",0,0,0,0,NA,0
"359","Delaware","2020-03-01",0,0,0,0,NA,0
"360","Delaware","2020-03-02",0,0,0,0,NA,0
"361","Delaware","2020-03-03",0,0,0,0,NA,0
"362","Delaware","2020-03-04",0,0,0,0,NA,0
"363","Delaware","2020-03-05",0,0,0,0,NA,0
"364","Delaware","2020-03-06",0,0,0,0,NA,0
"365","Delaware","2020-03-07",0,0,0,0,NA,0
"366","Delaware","2020-03-08",0,0,0,0,NA,0
"367","Delaware","2020-03-09",0,0,0,0,NA,0
"368","Delaware","2020-03-10",0,0,0,0,NA,0
"369","Delaware","2020-03-11",0,0,0,0,NA,0
"370","Delaware","2020-03-12",0,0,0,0,NA,0
"371","Delaware","2020-03-13",0,0,0,0,NA,0
"372","Delaware","2020-03-14",0,0,0,0,NA,0
"373","Delaware","2020-03-15",0,0,0,0,NA,0
"374","Delaware","2020-03-16",0,0,0,0,NA,0
"375","Delaware","2020-03-17",0,0,0,0,NA,0
"376","Delaware","2020-03-18",0,0,0,0,NA,0
"377","Florida","2020-02-01",0,0,0,0,NA,0
"378","Florida","2020-02-02",0,0,0,0,NA,0
"379","Florida","2020-02-03",0,0,0,0,NA,0
"380","Florida","2020-02-04",0,0,0,0,NA,0
"381","Florida","2020-02-05",0,0,0,0,NA,0
"382","Florida","2020-02-06",0,0,0,0,NA,0
"383","Florida","2020-02-07",0,0,0,0,NA,0
"384","Florida","2020-02-08",0,0,0,0,NA,0
"385","Florida","2020-02-09",0,0,0,0,NA,0
"386","Florida","2020-02-10",0,0,0,0,NA,0
"387","Florida","2020-02-11",0,0,0,0,NA,0
"388","Florida","2020-02-12",0,0,0,0,NA,0
"389","Florida","2020-02-13",0,0,0,0,NA,0
"390","Florida","2020-02-14",0,0,0,0,NA,0
"391","Florida","2020-02-15",0,0,0,0,NA,0
"392","Florida","2020-02-16",0,0,0,0,NA,0
"393","Florida","2020-02-17",0,0,0,0,NA,0
"394","Florida","2020-02-18",0,0,0,0,NA,0
"395","Florida","2020-02-19",0,0,0,0,NA,0
"396","Florida","2020-02-20",0,0,0,0,NA,0
"397","Florida","2020-02-21",0,0,0,0,NA,0
"398","Florida","2020-02-22",0,0,0,0,NA,0
"399","Florida","2020-02-23",0,0,0,0,NA,0
"400","Florida","2020-02-24",0,0,0,0,NA,0
"401","Florida","2020-02-25",0,0,0,0,NA,0
"402","Florida","2020-02-26",0,0,0,0,NA,0
"403","Florida","2020-02-27",0,0,0,0,NA,0
"404","Florida","2020-02-28",0,0,0,0,NA,0
"405","Florida","2020-02-29",0,0,0,0,NA,0
"406","Florida","2020-03-01",0,0,0,0,NA,0
"407","Florida","2020-03-02",0,0,0,0,NA,0
"408","Florida","2020-03-03",0,0,0,0,NA,0
"409","Florida","2020-03-04",0,0,0,0,NA,0
"410","Florida","2020-03-05",0,0,0,0,NA,0
"411","Florida","2020-03-06",0,0,0,0,NA,0
"412","Florida","2020-03-07",0,0,0,0,NA,0
"413","Florida","2020-03-08",0,0,0,0,NA,0
"414","Florida","2020-03-09",0,0,0,0,NA,0
"415","Florida","2020-03-10",0,0,0,0,NA,0
"416","Florida","2020-03-11",0,0,0,0,NA,0
"417","Florida","2020-03-12",0,0,0,0,NA,0
"418","Florida","2020-03-13",0,0,0,0,NA,0
"419","Florida","2020-03-14",0,0,0,0,NA,0
"420","Florida","2020-03-15",0,0,0,0,NA,0
"421","Florida","2020-03-16",0,0,0,0,NA,0
"422","Florida","2020-03-17",0,0,0,0,NA,0
"423","Florida","2020-03-18",0,0,0,0,NA,0
"424","Georgia","2020-02-01",0,0,0,0,NA,0
"425","Georgia","2020-02-02",0,0,0,0,NA,0
"426","Georgia","2020-02-03",0,0,0,0,NA,0
"427","Georgia","2020-02-04",0,0,0,0,NA,0
"428","Georgia","2020-02-05",0,0,0,0,NA,0
"429","Georgia","2020-02-06",0,0,0,0,NA,0
"430","Georgia","2020-02-07",0,0,0,0,NA,0
"431","Georgia","2020-02-08",0,0,0,0,NA,0
"432","Georgia","2020-02-09",0,0,0,0,NA,0
"433","Georgia","2020-02-10",0,0,0,0,NA,0
"434","Georgia","2020-02-11",0,0,0,0,NA,0
"435","Georgia","2020-02-12",0,0,0,0,NA,0
"436","Georgia","2020-02-13",0,0,0,0,NA,0
"437","Georgia","2020-02-14",0,0,0,0,NA,0
"438","Georgia","2020-02-15",0,0,0,0,NA,0
"439","Georgia","2020-02-16",0,0,0,0,NA,0
"440","Georgia","2020-02-17",0,0,0,0,NA,0
"441","Georgia","2020-02-18",0,0,0,0,NA,0
"442","Georgia","2020-02-19",0,0,0,0,NA,0
"443","Georgia","2020-02-20",0,0,0,0,NA,0
"444","Georgia","2020-02-21",0,0,0,0,NA,0
"445","Georgia","2020-02-22",0,0,0,0,NA,0
"446","Georgia","2020-02-23",0,0,0,0,NA,0
"447","Georgia","2020-02-24",0,0,0,0,NA,0
"448","Georgia","2020-02-25",0,0,0,0,NA,0
"449","Georgia","2020-02-26",0,0,0,0,NA,0
"450","Georgia","2020-02-27",0,0,0,0,NA,0
"451","Georgia","2020-02-28",0,0,0,0,NA,0
"452","Georgia","2020-02-29",0,0,0,0,NA,0
